fold num,imgid,label,feature1,feature2,feature3
8,675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006_final_masked.jpg,1,149.5,1,962.6732227
9,679c439b-740f-45cb-a9ba-d2984694fb25___FREC_Scab 2950_final_masked.jpg,1,141.5,0,853.9036707
0,67a17e09-3409-4515-bde6-cb739d679f64___JR_FrgE.S 8708_final_masked.jpg,1,21173,7.5,755.2102387
1,67c7e9f9-19ca-4fb5-a2b1-8efdeed7b9e2___FREC_Scab 3397_final_masked.jpg,1,203.5,0,1284.177837
2,67f122a8-fb8f-4b8c-bd45-3cf11db238b8___FREC_Scab 3140_final_masked.jpg,1,95,30,648.5828221
3,680c56ea-dc23-4b7b-baeb-f51b156c98f6___FREC_Scab 3416_final_masked.jpg,1,176,0,1254.136207
4,6823f5d3-b27b-4a34-a417-5fc5bd99f9d7___FREC_Scab 2975_final_masked.jpg,1,180.5,0,1180.437722
5,68566f26-8158-4fd5-9c5f-0a29eec5225a___JR_FrgE.S 8746_final_masked.jpg,1,23229.5,54.5,737.5117544
6,68a4878f-c220-49ff-a858-5b026e56e7b0___FREC_C.Rust 9844_final_masked.jpg,1,115.5,26,782.6488374
7,68a57535-547d-4287-89cc-6d8acc265372___FREC_Scab 3351_final_masked.jpg,1,73.5,0,721.7127649
8,6923c419-55d4-4f33-91aa-9ecfb860d72d___JR_FrgE.S 8763_final_masked.jpg,1,20867.5,36,789.2518688
9,6941b868-48df-4f58-9b34-4bc9d9e82867___JR_FrgE.S 8668_final_masked.jpg,1,37990,271,1388.940248
0,69561ee3-9a1f-42cd-a2fc-f3f06102747c___FREC_C.Rust 0190_final_masked.jpg,1,18445,1,607.4701242
6,6a2c0f48-b0f7-4bd9-b7b8-7410c1ef4048___FREC_Scab 2999_final_masked.jpg,1,168,9,1435.106769
7,6a61688a-c972-4f8f-b3b7-46fd00264240___FREC_Scab 3271_final_masked.jpg,1,177.5,0,1244.923004
8,6a858b72-4061-4fa1-a83d-04d83f83ad77___FREC_C.Rust 4281_final_masked.jpg,1,27524,38.5,683.754395
9,6af653b0-6a01-458c-bb17-5ee1b76115f4___JR_FrgE.S 2753_final_masked.jpg,1,23009,346.5,817.754395
0,6af96fb3-002f-48b3-a2e8-fb5cf30dfa63___JR_FrgE.S 2998_final_masked.jpg,1,96.5,0,667.7960252
1,6b078700-56e6-4d25-a18a-b7b90741a2d3___JR_FrgE.S 2963_final_masked.jpg,1,39560,414,974.3889519
2,6b2b70e7-1dd3-40a0-a2d3-89d84a3e6698___JR_FrgE.S 2956_final_masked.jpg,1,140,90.5,1100.028561
3,6b5e1187-9b7b-4b4c-912f-b2175619f35f___FREC_Scab 3121_final_masked.jpg,1,143.5,0,1177.727045
4,6b66d8dd-af9f-43b5-a43f-6e4c6d64bede___FREC_Scab 3248_final_masked.jpg,1,70,0,758.0975409
5,6b6b2140-bb67-4342-adad-8cba97a5ecbe___FREC_Scab 3388_final_masked.jpg,1,179,0,934.7981131
6,6b784953-7e31-4cec-a3d5-82f3b6bbdd00___FREC_Scab 3352_final_masked.jpg,1,142,0,1040.229572
7,6b9ef56b-3338-4d2b-a5e4-a1547234e6d6___FREC_Scab 3474_final_masked.jpg,1,161,0,1246.195082
8,6b9f9f65-4359-40a4-bdba-3db5057489f4___FREC_C.Rust 3748_final_masked.jpg,1,21419,49.5,667.8132701
9,6bda7e61-7fff-42d8-b7f4-e304adde45b8___JR_FrgE.S 2954_final_masked.jpg,1,134.5,53.5,1101.50165
0,6c213dbb-aa21-4334-a773-8dc69f4421d2___JR_FrgE.S 2909_final_masked.jpg,1,20188.5,0,741.1929938
1,6c38e74e-6926-45f1-a1cf-c974d49491e4___JR_FrgE.S 3076_final_masked.jpg,1,33.5,0,322.9777027
2,6ca0d950-03b6-4d1f-a4a2-562ca529cad3___JR_FrgE.S 8660_final_masked.jpg,1,63,39,435.445739
3,6cb50cab-0f02-4a52-a98f-17c096a6b79f___JR_FrgE.S 8637_final_masked.jpg,1,157.5,0,1497.893566
4,6cbf7fa9-e7b4-4cf6-9184-0ef06446704e___FREC_Scab 3016_final_masked.jpg,1,97,14.5,950.063051
5,6cc6804c-7b02-42a5-86ae-92add86eb89d___JR_FrgE.S 2825_final_masked.jpg,1,131.5,0,1002.129066
6,6ce1eb43-e41c-4eb0-9440-db5a955ab7b6___JR_FrgE.S 2919_final_masked.jpg,1,185,0,1212.964634
7,6cee3edf-8909-418f-a27f-5e175e7ccd77___FREC_Scab 2951_final_masked.jpg,1,163,1,1048.312832
8,6d6f5a72-4c92-4163-b3dc-9a8f74f9edb7___FREC_Scab 3480_final_masked.jpg,1,107.5,0,657.5950147
9,6d9f5940-0ec4-4ccf-8003-719410b7f47c___FREC_Scab 3373_final_masked.jpg,1,151,0,1148.940248
0,6dd6a502-d5b3-4f3d-9231-e7dbd7b54908___FREC_Scab 2937_final_masked.jpg,1,189,0,1300.136207
1,6ddafe85-27e6-4ca2-915f-2db6015cdf29___FREC_C.Rust 3983_final_masked.jpg,1,15435.5,11.5,510.4579316
2,6df2fa87-ba57-4627-ae8f-cba5f080e9cd___JR_FrgE.S 3049_final_masked.jpg,1,22.5,1,509.462984
3,6dfd829f-aca0-459d-aa67-ed4636a66033___JR_FrgE.S 8653_final_masked.jpg,1,70.5,0,794.8254627
4,6e17c808-c071-4eae-befd-bf7e2ed0d9e1___FREC_Scab 3256_final_masked.jpg,1,164.5,0,1179.952441
5,6e21042a-928f-4e40-81bf-3a103ff52765___JR_FrgE.S 2938_final_masked.jpg,1,191.5,33,1190.236712
6,6e620ce9-bf70-41af-8778-dd46247a3327___FREC_Scab 3405_final_masked.jpg,1,149.5,0,1144.413337
7,6e6ba2b7-f2dd-4e99-816a-0e0b8dd6d6bf___JR_FrgE.S 2762_final_masked.jpg,1,5642,465.5,599.7716399
8,6e8ed8d7-45e0-446a-aad1-d7ccf4a861fe___FREC_Scab 3068_final_masked.jpg,1,113.5,0,861.9625458
9,6f38c615-281d-4bf5-8d92-7c02d3ef9e1b___JR_FrgE.S 8753_final_masked.jpg,1,245.5,241.5,1662.653013
0,6fa42fea-4fcd-4cfe-bfbd-c03ee2d7bb3f___FREC_C.Rust 0163_final_masked.jpg,1,158,0,1067.827551
1,6fb41b7b-d1f0-451c-988a-1083d038acdb___FREC_Scab 3094_final_masked.jpg,1,73.5,0,801.9970356
2,6fb62aa7-c3d4-457a-b95d-a8b3102cccd8___FREC_Scab 3005_final_masked.jpg,1,83.5,0,692.3401815
3,6fe0e179-4491-4257-a1d3-9cff9e9e2d27___FREC_C.Rust 0225_final_masked.jpg,1,14186.5,191,506.3157963
4,70186489-b6ea-477c-8893-d6915b7d5490___JR_FrgE.S 2974_final_masked.jpg,1,130,79,1151.057999
5,70190de6-c93f-4b1e-9c6d-19b0b424f42f___FREC_C.Rust 4315_final_masked.jpg,1,174.5,6.5,1336.319972
6,70336f72-8835-40a2-8635-22b60104c19a___JR_FrgE.S 8656_final_masked.jpg,1,26688,10.5,701.1269784
0,717c4f62-f05f-4345-a5d7-3b34f3a2efb6___JR_FrgE.S 2836_final_masked.jpg,1,38410,544.5,1323.165644
1,719f24ab-9127-4a77-9f7e-7b47acb9f977___JR_FrgE.S 8802_final_masked.jpg,1,136,0,1248.454967
2,71c08a14-4875-40dc-b35c-8216951ffd8a___FREC_C.Rust 0195_final_masked.jpg,1,127,2,1048.087436
3,71c26585-883f-41e9-939c-5f1683cdf4ed___FREC_Scab 3302_final_masked.jpg,1,173,0,1201.7098
4,72317b7f-8162-4454-b6db-c2e6e5455911___FREC_Scab 3088_final_masked.jpg,1,110,0,926.2051864
5,723e8edc-3701-4ba1-bda2-7e0ebd535797___JR_FrgE.S 2837_final_masked.jpg,1,27128.5,746,678.3401815
6,727f3a92-f43b-4388-84ff-3865ee745b42___JR_FrgE.S 3000_final_masked.jpg,1,68,42.5,726.4406867
7,72d9363f-1e23-4154-92bd-5f34a149d444___FREC_Scab 2980_final_masked.jpg,1,108.5,0.5,934.1635562
8,72fb58a6-e08c-4192-8c00-f5f5916c7ff8___JR_FrgE.S 8596_final_masked.jpg,1,172.5,83.5,1434.579858
9,7308b9c4-3408-48ff-bd4a-b07350421e60___FREC_Scab 3508_final_masked.jpg,1,226,0,1514.042842
0,730f20de-a19f-4320-89bf-027dceeff9b5___FREC_Scab 3185_final_masked.jpg,1,96.5,0,551.9970356
1,73204011-6f70-4300-a908-adf4334104fd___FREC_Scab 3319_final_masked.jpg,1,123,0,1077.317884
2,7375bf36-7a8e-4fc5-8ee8-0bee7bfb3574___JR_FrgE.S 2874_final_masked.jpg,1,39560,751.5,1654.462108
3,7389e6f0-9d77-41fd-b58c-e7d80c659ab6___JR_FrgE.S 8773_final_masked.jpg,1,243,0,1623.15554
4,73a2cc6f-1383-4f70-bda6-02f4c0944ee5___JR_FrgE.S 8692_final_masked.jpg,1,88,0,894.6660824
5,73b7ad12-02d0-4775-8f51-c7d404177132___JR_FrgE.S 2969_final_masked.jpg,1,86.5,0,879.7371501
6,73c50901-aab5-4f70-bf2a-5d1b9d235260___JR_FrgE.S 2798_final_masked.jpg,1,112.5,9.5,796.0802959
7,73fcc7b8-b884-45ef-a52f-6ed6b2f93c27___JR_FrgE.S 8642_final_masked.jpg,1,218.5,88,1537.51593
8,74276bec-59f3-4bb6-b739-0b6ed819288c___JR_FrgE.S 2925_final_masked.jpg,1,19543,173.5,733.8376553
6,7530c184-6aa8-40fa-9f8d-7e5f0b3e5a7e___JR_FrgE.S 3045_final_masked.jpg,1,39150,832,1015.827551
7,7558e6ff-8441-4ed8-b881-54288ab95441___JR_FrgE.S 2920_final_masked.jpg,1,35905,533,791.0508584
8,75896d3d-899a-4143-9262-c44bcea75237___FREC_Scab 3295_final_masked.jpg,1,155.5,0,1264.496597
9,75e9b8ed-e579-469c-96ec-d964fc7d4d90___JR_FrgE.S 8581_final_masked.jpg,1,100.5,0,753.9381605
0,75eca8b6-4446-4bf4-9d10-7d38ed44199a___FREC_Scab 3475_final_masked.jpg,1,145.5,0,1146.271202
1,760ef647-ba10-4477-a388-105182a0c0e2___JR_FrgE.S 2895_final_masked.jpg,1,23288,539.5,1169.761535
2,763123be-8a12-4d7a-8fa5-deff863b70f9___FREC_C.Rust 3691_final_masked.jpg,1,21693.5,0,619.9970356
3,769283e3-f7ec-4e62-b907-4b22d1bda1ea___JR_FrgE.S 8618_final_masked.jpg,1,44204,119,1449.685415
4,76e50482-74b2-468f-8556-7669e1682f1e___FREC_Scab 3323_final_masked.jpg,1,172,0,1279.023509
5,76eca386-c7c1-4807-ae27-13c793d06e02___FREC_Scab 3272_final_masked.jpg,1,150,0,1191.62654
6,774fb249-80b5-4575-ab5a-5459a9c14ef6___FREC_Scab 3024_final_masked.jpg,1,151.5,0,773.217379
7,777543a0-d23f-4e13-904d-d4a19fbed594___JR_FrgE.S 8643_final_masked.jpg,1,181,102.5,1597.734186
8,77843368-1495-4113-b865-83e381f0641e___JR_FrgE.S 8791_final_masked.jpg,1,19773,253.5,683.8965304
9,77f413dd-06cd-4e01-92f9-fdb8d0320b68___FREC_C.Rust 0089_final_masked.jpg,1,136,0,1229.141259
0,78821840-5d27-43ae-b830-c54e9f84432d___FREC_C.Rust 9891_final_masked.jpg,1,9037.5,17.5,507.5706295
1,788885e1-18b4-44a0-af85-226e66265220___JR_FrgE.S 8574_final_masked.jpg,1,19776,8,662.984843
2,7897b5dc-7aa6-48b2-8c18-a30fcd6cae94___FREC_Scab 3203_final_masked.jpg,1,22400,126,749.9797907
3,789c7185-b853-4638-b621-03ee71ce0c7e___JR_FrgE.S 8641_final_masked.jpg,1,163.5,74,1347.207274
4,78c153fc-2118-4a91-8b39-3a0c92091097___JR_FrgE.S 3069_final_masked.jpg,1,168.5,161.5,1034.070191
5,78d063f1-e38a-414f-85f1-72cbf3dbe229___JR_FrgE.S 2884_final_masked.jpg,1,30448,305.5,830.4650719
6,78f8b36a-5126-4105-9699-39387015452f___FREC_Scab 2983_final_masked.jpg,1,82,0,687.0681033
7,792c3972-8724-45b6-8ba0-eec0f675bc50___FREC_Scab 3120_final_masked.jpg,1,147.5,0,1223.241764
8,795c112f-bd6c-4d70-8986-b1c2fb62cbf2___FREC_Scab 3384_final_masked.jpg,1,210,105,1610.302727
9,7966ec90-1939-40ea-a4f7-99aca4fe8af5___FREC_Scab 3402_final_masked.jpg,1,210,0,1374.905759
0,79e57aaf-f825-4818-9594-621327134e0b___FREC_C.Rust 4219_final_masked.jpg,1,85,10.5,733.6955199
1,7a081a31-bbfa-4a43-8579-3353f6672f76___JR_FrgE.S 2861_final_masked.jpg,1,72.5,17.5,622.9432129
2,7add2958-0ee2-42e3-a99f-4b7a8e51db04___JR_FrgE.S 8745_final_masked.jpg,1,21425.5,40,627.5706295
3,7add2e39-6555-4d52-ad02-b1bb061db8e7___JR_FrgE.S 3039_final_masked.jpg,1,32606,398.5,957.0336134
4,7b17fb27-2af4-4c90-b499-0c0658ba7262___FREC_Scab 2943_final_masked.jpg,1,93,0,731.3523741
5,7b2dd7f1-d16e-47b6-8750-cfaf315aad87___FREC_C.Rust 0109_final_masked.jpg,1,177,0,1329.59205
6,7b3e4313-9abb-4105-8be9-2020f1101e58___FREC_Scab 3441_final_masked.jpg,1,153,0,1234.170696
7,7b417a00-eed4-4192-9ab1-709859e6556a___JR_FrgE.S 8650_final_masked.jpg,1,142,13,1148.999124
8,7b4b37d4-fec6-4e52-8c88-a6e1e69aeeb2___JR_FrgE.S 8588_final_masked.jpg,1,178,16,1563.876321
9,7b7c32e3-68f8-4280-acda-4c6e67f4725f___FREC_Scab 3340_final_masked.jpg,1,188.5,0,1105.609295
0,7ba80ce1-562a-404b-a8e9-273cd917081a___FREC_C.Rust 9833_final_masked.jpg,1,95,0,661.0681033
1,7bc2b2d5-b2b6-4ac2-9bbe-322ce8d7d9bb___FREC_Scab 2944_final_masked.jpg,1,152.5,0,1530.864128
2,7be1e0a3-01d0-40c3-9628-f69952550267___FREC_Scab 3263_final_masked.jpg,1,87,1.5,652.3818116
3,7bf25c0a-6594-4777-9a67-49a6487bb203___FREC_Scab 2993_final_masked.jpg,1,131,23,1036.430582
4,7c0710e7-2ad4-44c4-a6f6-ffeb5573f8e7___FREC_Scab 3208_final_masked.jpg,1,64,0,743.4701242
5,7c08d160-a5ef-4142-b743-8e484c95d8b8___JR_FrgE.S 2815_final_masked.jpg,1,87.5,33.5,872.5067021
6,7c4829bb-fb00-42fc-b19f-1fc057aa61c3___FREC_C.Rust 9986_final_masked.jpg,1,59,21.5,726.6416972
7,7c66bda4-301c-4987-85b8-fd8230c5a2f2___FREC_Scab 3324_final_masked.jpg,1,166.5,0,1492.579858
8,7c6d3ea5-7af7-411b-982d-8054c545818e___JR_FrgE.S 3009_final_masked.jpg,1,35659,395.5,986.6072073
9,7c83792f-d375-42fb-a5a0-1bc2cb3a8eff___FREC_Scab 2914_final_masked.jpg,1,19238,0,705.6955199
0,7c9765f6-d792-4621-a01e-0a1b4e550ada___JR_FrgE.S 2862_final_masked.jpg,1,39159,1126.5,1871.547456
1,7ca50f21-d7c4-4fab-90ab-daabd7dd960d___FREC_C.Rust 3913_final_masked.jpg,1,18787.5,24.5,573.369619
2,7ce07da8-973f-467f-98af-642a1ffbea04___FREC_C.Rust 4334_final_masked.jpg,1,206,7,1480.586998
3,7ceb532d-1a58-4a25-bbff-8dd04a117744___FREC_Scab 3422_final_masked.jpg,1,163.5,0,1300.094576
4,7d0776a1-7aba-4923-93b5-7ec629ca108b___JR_FrgE.S 2902_final_masked.jpg,1,31622,927,949.7026602
5,7d0d902e-524f-48da-9eee-41642cc78aef___JR_FrgE.S 2911_final_masked.jpg,1,219,1,1271.332165
6,7d2062c0-076d-4b98-b9f4-681f9b728cd9___JR_FrgE.S 8633_final_masked.jpg,1,31070,3715,1379.182889
7,7d3aae9a-3fdd-4b83-b41f-7dd3e0400986___FREC_C.Rust 3616_final_masked.jpg,1,11814.5,0,568.9432129
8,7dbdcba3-395b-413e-bc22-cd0d0e11a1c9___FREC_Scab 3363_final_masked.jpg,1,130.5,0,835.1341187
9,7dd50c96-8c45-4a38-bb17-e382cd5a3578___JR_FrgE.S 2829_final_masked.jpg,1,179.5,16,1536.663118
0,7ddc6bbf-42d1-4c84-b695-88077058656f___FREC_C.Rust 4079_final_masked.jpg,1,159.5,3,1205.266149
1,7e008f42-c268-4ca8-9acc-4682019ba060___JR_FrgE.S 8600_final_masked.jpg,1,39215,325.5,1160.839743
2,7e2bacbd-f92b-417e-879f-002f3862718c___FREC_Scab 3374_final_masked.jpg,1,179,0,1311.449915
3,7e32ce27-bc89-4fca-9f49-c50de91210d1___FREC_C.Rust 4425_final_masked.jpg,1,132,0,1004.915863
4,7e4bbd7a-b494-426f-9f08-755ce4a399e7___FREC_Scab 3331_final_masked.jpg,1,101.5,0,606.4823169
5,7e56a062-a114-49ac-b029-292e4f0a68ff___JR_FrgE.S 8783_final_masked.jpg,1,45232,1240.5,1526.219467
6,7e64fdef-9cb7-40ed-9f40-f3c97d6e0e8a___FREC_Scab 3536_final_masked.jpg,1,102.5,0,877.5361396
7,7e6e24dd-b8e6-4668-b4ae-a2480441bb78___FREC_C.Rust 3627_final_masked.jpg,1,50,1,577.5878744
8,7e9d57ad-9e61-49f8-841c-c49b8aa1c1e1___JR_FrgE.S 8786_final_masked.jpg,1,150,46,1588.420477
9,7ead14ac-9bdd-42a9-bde9-b70d8b6694b7___FREC_Scab 3356_final_masked.jpg,1,56,0,560.0731556
0,7ed79254-3e04-4e08-9c80-088cd9d7d8c9___FREC_Scab 3310_final_masked.jpg,1,140.5,0,1067.928056
1,7edff180-8238-44d7-bba1-07749e649dae___FREC_Scab 3071_final_masked.jpg,1,192,0,1185.50879
2,7eee2c9b-285a-411a-950b-7cd5547a9440___JR_FrgE.S 3028_final_masked.jpg,1,31556,249.5,1431.3839
3,7efdde34-c75b-40bc-92ef-48de08ec0709___FREC_Scab 3027_final_masked.jpg,1,153.5,0,1422.981879
4,7f11ba2d-0894-4240-9d41-b0e131d8e711___JR_FrgE.S 2731_final_masked.jpg,1,38528,1451.5,1359.692556
5,7f1f4f8b-86cc-4cc5-bb70-8b1653cea8ae___JR_FrgE.S 8649_final_masked.jpg,1,131,19,1361.910811
6,7f21c995-332c-4a60-9b18-b279917d7ffa___FREC_Scab 3277_final_masked.jpg,1,92,0,702.3818116
7,7f421e23-fede-4111-b6ab-cca2474f7d0e___JR_FrgE.S 2809_final_masked.jpg,1,54.5,0,589.002088
8,7f4d7ebc-7d2b-454f-8f61-b5dc469a16b7___FREC_Scab 3010_final_masked.jpg,1,206.5,0,1406.403232
9,7f7b25d4-f895-4f8e-80ad-db72a9b19a2e___FREC_Scab 3451_final_masked.jpg,1,18522,3993,524.1320307
0,7fb51374-f3ae-4dc9-8e0b-f25552528852___JR_FrgE.S 2894_final_masked.jpg,1,36450,269.5,810.1808012
1,7fb5fc63-2f5e-45a1-8746-88e4e7883ffc___JR_FrgE.S 3059_final_masked.jpg,1,17025,345.5,729.8965304
2,804f69a4-cd0f-4579-9b9d-b1a032160642___JR_FrgE.S 3018_final_masked.jpg,1,129.5,27.5,979.7026602
3,808207df-2000-4050-a720-bd23997710b8___FREC_Scab 3270_final_masked.jpg,1,131,0,1054.087436
4,80870a3d-e028-47c6-9548-cef00d68be2c___FREC_Scab 3469_final_masked.jpg,1,187.5,0,1241.065139
5,80894f41-f887-4d0c-8b09-0a7cd24fbe18___FREC_Scab 3526_final_masked.jpg,1,15287,0,697.4112492
6,809c7104-6f46-4117-8c8c-6d5491b2178d___FREC_C.Rust 3839_final_masked.jpg,1,24769,26,666.984843
7,80ddd81b-9c75-4711-8012-7ee68af378db___FREC_Scab 3458_final_masked.jpg,1,80.5,0,599.7127649
8,81049e31-d2ea-4372-9865-c7f1479a513a___FREC_C.Rust 3833_final_masked.jpg,1,22072.5,16,631.0264732
9,811b2953-8508-4327-944e-8d999211790c___FREC_C.Rust 3891_final_masked.jpg,1,20414.5,14,690.4823169
0,815d2612-ee00-407a-8a0d-d0d94c7e0a9f___FREC_Scab 3461_final_masked.jpg,1,82,0,614.4406867
1,81c34d6d-e734-4ee7-9645-0f8f80c809c7___FREC_Scab 3276_final_masked.jpg,1,117.5,0,1200.815358
2,81c39f57-58f1-43cb-9d40-687e88b4734a___JR_FrgE.S 2960_final_masked.jpg,1,36135,558,1379.793061
3,821d427b-7aff-475c-8d76-6c984e09463f___FREC_C.Rust 3760_final_masked.jpg,1,35076,145.5,1292.597103
4,82222b3b-3999-40ad-8d80-d7ce0f74bbc3___JR_FrgE.S 8787_final_masked.jpg,1,205.5,49,1681.373795
5,82488f15-ffb8-495f-b09f-3810e447681a___FREC_Scab 3007_final_masked.jpg,1,92.5,0,984.3056916
6,8267ac2d-0e8f-4ed3-9da2-8180b99cc26a___JR_FrgE.S 8646_final_masked.jpg,1,27395.5,67,833.3940042
7,8277c9af-7689-4fc8-9fe2-66e9005c7c1d___JR_FrgE.S 8609_final_masked.jpg,1,170.5,164,1393.207274
8,82c2189f-9a4c-42f8-8e1a-fc67e2c7ebb8___JR_FrgE.S 2761_final_masked.jpg,1,19950,241,896.3818116
9,82ecdc54-ded2-4767-b865-c1df8ac85eaf___FREC_C.Rust 0128_final_masked.jpg,1,176,6,1392.136207
0,82f4f2fc-b28e-4834-95b8-3d7b144f8b15___FREC_Scab 3063_final_masked.jpg,1,175.5,0,1294.378847
1,8306d4f0-6a4f-4f02-86ca-72b1a950f420___FREC_C.Rust 0175_final_masked.jpg,1,119.5,4,1124.187941
2,8371e040-cf1b-4c28-a52c-db9c10ad9465___JR_FrgE.S 3007_final_masked.jpg,1,68,0,594.3574264
3,8381c748-f548-4ae2-be56-cb72184a7055___JR_FrgE.S 3082_final_masked.jpg,1,109,106.5,634.0386658
4,83a6031c-8219-4f22-8476-530c6bb1ee31___FREC_C.Rust 3765_final_masked.jpg,1,22524,146.5,666.5828221
5,83b1935d-f1fc-4b9f-876e-c0dbbb2fcb03___FREC_Scab 3486_final_masked.jpg,1,73,0,810.0975409
6,83d10707-6253-4717-8c8a-6ea3ebb1e0e1___FREC_Scab 3138_final_masked.jpg,1,189,1,1359.793061
7,83dc6270-1c10-4c76-a1a2-6b562fcb4e4c___FREC_Scab 3478_final_masked.jpg,1,742.5,0,1085.075244
8,83ec5e47-c1db-4889-9725-9c2daab2d112___JR_FrgE.S 8583_final_masked.jpg,1,163,6.5,827.8864257
9,8406c2d8-abac-4992-bf23-6728a84d5437___FREC_Scab 3371_final_masked.jpg,1,113.5,0,989.2762541
0,842d3c43-4e5a-49aa-95b1-fb7e9be3d133___JR_FrgE.S 2802_final_masked.jpg,1,175,0,1113.366655
1,8440ba8d-c3be-4824-ad91-b19e45a14487___JR_FrgE.S 2772_final_masked.jpg,1,36673,1121.5,1373.023509
2,8455ff58-ba10-44ee-abfc-0055cf6f0449___FREC_Scab 3135_final_masked.jpg,1,104.5,0,568.4823169
3,84671985-6989-4451-b61d-c32dda7d7c5f___FREC_Scab 3379_final_masked.jpg,1,186,0,1141.50879
4,848b600b-f609-44c5-bc09-15dd1af0b01c___JR_FrgE.S 8735_final_masked.jpg,1,25693,58.5,694.7838326
5,848e865c-bdbb-41eb-a4d1-90f1d49d1d74___FREC_C.Rust 0067_final_masked.jpg,1,16363,3.5,549.3279889
6,84ba6fe9-427e-415b-8bfe-a1f8670e1537___FREC_Scab 3530_final_masked.jpg,1,116.5,0,988.7320977
7,84ca9b3d-80c2-476a-a3ae-c085ea721548___FREC_Scab 3132_final_masked.jpg,1,20320,3157.5,725.6366448
8,84e61e7e-f106-442c-a954-63dc3a57d5d5___FREC_Scab 3057_final_masked.jpg,1,87.5,0,800.6244522
9,84eda310-5cbd-4de7-949d-471213cd0016___FREC_C.Rust 3679_final_masked.jpg,1,178.5,88.5,1610.118962
0,84ef6106-d401-44fb-a5c9-be5ef93cb4e7___FREC_Scab 2921_final_masked.jpg,1,168,0,1449.366655
1,8503d510-a7c2-409d-bbbe-5a7b03611a8a___JR_FrgE.S 2740_final_masked.jpg,1,199.5,75.5,1409.893566
2,859d4241-7bfc-4ac1-825d-f129ce1bf2fe___FREC_C.Rust 3731_final_masked.jpg,1,16256,0,512.6416972
3,85aad925-f1e2-463e-840b-266d49a56d1f___FREC_Scab 3100_final_masked.jpg,1,177.5,0,1169.609295
4,85b2d11e-4682-4699-9196-fba13b6232d5___FREC_C.Rust 3718_final_masked.jpg,1,22496.5,148,638.8843378
5,85c546e8-0e5c-4d84-9ec8-3ebb53942b98___FREC_C.Rust 9847_final_masked.jpg,1,15458,16.5,570.8427076
6,85e5214e-2998-49c7-bdb9-ee8122387704___JR_FrgE.S 8691_final_masked.jpg,1,17579,2,803.6955199
7,85eb91f6-f8f0-438e-afbc-ca12551ee404___FREC_C.Rust 9884_final_masked.jpg,1,174,66,981.2833943
8,85f1b51d-ad5e-4ec2-a46b-2a9dade22e2a___FREC_C.Rust 9971_final_masked.jpg,1,21668.5,0,686.4823169
9,86054e9e-26b4-42b5-b192-58ddee7b0c34___FREC_Scab 3011_final_masked.jpg,1,108,0,670.8082178
0,86110fa2-5836-43ed-856e-9a5fa416404f___JR_FrgE.S 8624_final_masked.jpg,1,255,17.5,1600.812394
1,8632c6b9-84e1-4779-9294-71548ff838e5___FREC_Scab 3423_final_masked.jpg,1,86,0,753.8965304
2,86ccf889-8755-4331-a520-d31f49eb06a7___JR_FrgE.S 8711_final_masked.jpg,1,43139,399,1183.910811
3,8727408d-c5b9-41c4-abd7-dd8e6978efff___FREC_Scab 2995_final_masked.jpg,1,80,12,621.6122596
4,87975b41-e762-4574-b56c-4d94b4238d63___JR_FrgE.S 2733_final_masked.jpg,1,22256,2301,847.1513636
5,87ea6ae6-eaf6-468d-85cd-cded92ba526f___FREC_C.Rust 9963_final_masked.jpg,1,23247,0.5,784.8082178
6,88079400-60e9-4317-b917-0bee6c8c16f5___FREC_Scab 3411_final_masked.jpg,1,178,0,1143.082384
7,8817af29-8b64-4fae-be6d-f05a2eed6b85___FREC_C.Rust 3695_final_masked.jpg,1,85,0,708.8670928
8,888c8b6e-55cb-4492-b489-22f3624f1c39___JR_FrgE.S 8765_final_masked.jpg,1,153,93,1147.141259
9,88b51f59-08ed-41fe-8402-69f0964f87fe___FREC_Scab 3299_final_masked.jpg,1,100,0,739.3523741
0,891545af-a393-4733-89a9-847a6da455ab___FREC_C.Rust 4182_final_masked.jpg,1,213,0,1422.788008
1,892da302-54b8-43a1-960d-055f5eb3f0a1___FREC_Scab 3019_final_masked.jpg,1,74.5,0,507.9137753
2,895252c3-5047-4e87-8e13-2cdd765f3e0a___FREC_Scab 3056_final_masked.jpg,1,91.5,14.5,632.8254627
3,898348ae-7cf3-4be6-9020-9b892558d4e9___JR_FrgE.S 2729_final_masked.jpg,1,38184,1934,1373.124014
4,89888e39-a951-4507-a9c4-193aead90f64___FREC_Scab 3160_final_masked.jpg,1,75.5,0,828.2813064
5,89937e2f-6ec2-483d-9ba4-1c7c61859cb0___FREC_Scab 3394_final_masked.jpg,1,155.5,1,978.2712017
6,899768af-a460-4c1d-9889-afd2536e7238___JR_FrgE.S 2957_final_masked.jpg,1,203.5,163.5,1489.43267
7,8a1bb676-5d3e-423b-a667-c72d099215ab___JR_FrgE.S 2842_final_masked.jpg,1,27629.5,747.5,819.3940042
8,8a212787-77fb-40dc-a028-92d5ff2d6c7c___FREC_Scab 3043_final_masked.jpg,1,148,0,951.5432799
9,8a2c7dda-c639-47f2-8f10-3bd33d24a08e___FREC_C.Rust 3929_final_masked.jpg,1,169.5,149,1342.035701
0,8a8f8dd2-a938-4288-a8ec-56ef0aaa2d4f___FREC_Scab 2947_final_masked.jpg,1,170,19,1294.538228
